# Samples, Amplitude
4.168300000000000000e+04,5.764417266845703125e+01
4.168400000000000000e+04,1.965781402587890625e+01
4.168500000000000000e+04,5.267145538330078125e+01
4.168600000000000000e+04,6.768508911132812500e+01
4.168700000000000000e+04,5.569873046875000000e+01
4.168800000000000000e+04,7.171237182617187500e+01
4.168900000000000000e+04,5.672600555419921875e+01
4.169000000000000000e+04,4.073964691162109375e+01
4.169100000000000000e+04,2.575328826904296875e+01
4.169200000000000000e+04,5.576692962646484375e+01
4.169300000000000000e+04,7.978056335449218750e+01
4.169400000000000000e+04,3.205795288085937500e+00
4.169500000000000000e+04,1.480784225463867188e+01
4.169600000000000000e+04,6.482147979736328125e+01
4.169700000000000000e+04,2.383512115478515625e+01
4.169800000000000000e+04,3.284876251220703125e+01
4.169900000000000000e+04,1.375999450683593750e-01
4.170000000000000000e+04,5.123962402343750000e+00
4.170100000000000000e+04,2.688967895507812500e+01
4.170200000000000000e+04,9.033164978027343750e-01
4.170300000000000000e+04,5.191695404052734375e+01
4.170400000000000000e+04,2.993059539794921875e+01
4.170500000000000000e+04,9.944232940673828125e+00
4.170600000000000000e+04,8.795787048339843750e+01
4.170700000000000000e+04,6.397151184082031250e+01
4.170800000000000000e+04,5.998515319824218750e+01
4.170900000000000000e+04,2.899879074096679688e+01
4.171000000000000000e+04,2.001242828369140625e+01
4.171100000000000000e+04,9.402606964111328125e+01
4.171200000000000000e+04,6.803971099853515625e+01
4.171300000000000000e+04,6.305334472656250000e+01
4.171400000000000000e+04,6.706698608398437500e+01
4.171500000000000000e+04,6.008062744140625000e+01
4.171600000000000000e+04,8.509426116943359375e+01
4.171700000000000000e+04,5.510790252685546875e+01
4.171800000000000000e+04,3.812154388427734375e+01
4.171900000000000000e+04,1.135181427001953125e+00
4.172000000000000000e+04,8.851179122924804688e+00
4.172100000000000000e+04,8.616246032714843750e+01
4.172200000000000000e+04,9.017610168457031250e+01
4.172300000000000000e+04,1.418973541259765625e+01
4.172400000000000000e+04,4.203376770019531250e+00
4.172500000000000000e+04,4.821701812744140625e+01
4.172600000000000000e+04,7.823065185546875000e+01
4.172700000000000000e+04,7.024429321289062500e+01
4.172800000000000000e+04,6.225793457031250000e+01
4.172900000000000000e+04,4.527156829833984375e+01
4.173000000000000000e+04,5.428520965576171875e+01
4.173100000000000000e+04,1.062988510131835938e+02
4.173200000000000000e+04,1.123124923706054688e+02
4.173300000000000000e+04,7.632612609863281250e+01
4.173400000000000000e+04,3.333976745605468750e+01
4.173500000000000000e+04,2.353404998779296875e+00
4.173600000000000000e+04,7.036704254150390625e+01
4.173700000000000000e+04,9.638068389892578125e+01
4.173800000000000000e+04,1.439432525634765625e+01
4.173900000000000000e+04,4.079627990722656250e-01
4.174000000000000000e+04,3.642160034179687500e+01
4.174100000000000000e+04,4.843524169921875000e+01
4.174200000000000000e+04,3.244888305664062500e+01
4.174300000000000000e+04,5.046251678466796875e+01
4.174400000000000000e+04,6.647615814208984375e+01
4.174500000000000000e+04,2.748979568481445312e+01
4.174600000000000000e+04,4.450343322753906250e+01
4.174700000000000000e+04,9.351707458496093750e+01
4.174800000000000000e+04,1.195307083129882812e+02
4.174900000000000000e+04,1.045443496704101562e+02
4.175000000000000000e+04,7.455799102783203125e+01
4.175100000000000000e+04,7.457163238525390625e+01
4.175200000000000000e+04,8.058527374267578125e+01
4.175300000000000000e+04,6.959890747070312500e+01
4.175400000000000000e+04,5.061254882812500000e+01
4.175500000000000000e+04,4.862619018554687500e+01
4.175600000000000000e+04,5.363982391357421875e+01
4.175700000000000000e+04,5.965346527099609375e+01
4.175800000000000000e+04,3.466710662841796875e+01
4.175900000000000000e+04,3.268074035644531250e+01
4.176000000000000000e+04,1.069438171386718750e+01
4.176100000000000000e+04,1.070802307128906250e+01
4.176200000000000000e+04,6.972166442871093750e+01
4.176300000000000000e+04,1.673530197143554688e+01
4.176400000000000000e+04,1.748939514160156250e+00
4.176500000000000000e+04,1.876257705688476562e+01
4.176600000000000000e+04,2.477621841430664062e+01
4.176700000000000000e+04,1.037898635864257812e+02
4.176800000000000000e+04,5.580349731445312500e+01
4.176900000000000000e+04,1.581713485717773438e+01
4.177000000000000000e+04,8.983077239990234375e+01
4.177100000000000000e+04,8.784441375732421875e+01
4.177200000000000000e+04,7.085805511474609375e+01
4.177300000000000000e+04,6.387168884277343750e+01
4.177400000000000000e+04,3.588533020019531250e+01
4.177500000000000000e+04,4.289897155761718750e+01
4.177600000000000000e+04,4.291260528564453125e+01
4.177700000000000000e+04,1.492624664306640625e+01
4.177800000000000000e+04,1.493988800048828125e+01
4.177900000000000000e+04,2.304647445678710938e+01
4.178000000000000000e+04,6.003283691406250000e+01
4.178100000000000000e+04,5.980804443359375000e+00
4.178200000000000000e+04,4.299444580078125000e+01
4.178300000000000000e+04,1.500808334350585938e+01
4.178400000000000000e+04,9.021720886230468750e+00
4.178500000000000000e+04,2.503535842895507812e+01
4.178600000000000000e+04,2.804899978637695312e+01
4.178700000000000000e+04,2.406263732910156250e+01
4.178800000000000000e+04,2.807627868652343750e+01
4.178900000000000000e+04,1.108991622924804688e+01
4.179000000000000000e+04,8.896444320678710938e+00
4.179100000000000000e+04,1.088280487060546875e+01
4.179200000000000000e+04,1.613083267211914062e+01
4.179300000000000000e+04,3.214447021484375000e+01
4.179400000000000000e+04,8.418884277343750000e-01
4.179500000000000000e+04,1.817174911499023438e+01
4.179600000000000000e+04,1.185390472412109375e+00
4.179700000000000000e+04,5.380097198486328125e+01
4.179800000000000000e+04,4.178733062744140625e+01
4.179900000000000000e+04,6.677369689941406250e+01
4.180000000000000000e+04,7.076005554199218750e+01
4.180100000000000000e+04,9.274641418457031250e+01
4.180200000000000000e+04,1.027327728271484375e+02
4.180300000000000000e+04,6.280864715576171875e+00
4.180400000000000000e+04,1.370549774169921875e+01
4.180500000000000000e+04,8.269186401367187500e+01
4.180600000000000000e+04,4.867821884155273438e+01
4.180700000000000000e+04,2.666458129882812500e+01
4.180800000000000000e+04,2.965094184875488281e+01
4.180900000000000000e+04,7.163729858398437500e+01
4.181000000000000000e+04,6.362366485595703125e+01
4.181100000000000000e+04,1.061002349853515625e+01
4.181200000000000000e+04,2.759638595581054688e+01
4.181300000000000000e+04,6.958274841308593750e+01
4.181400000000000000e+04,7.256910705566406250e+01
4.181500000000000000e+04,4.555546569824218750e+01
4.181600000000000000e+04,2.454182815551757812e+01
4.181700000000000000e+04,6.652819061279296875e+01
4.181800000000000000e+04,1.295145568847656250e+02
4.181900000000000000e+04,1.225009078979492188e+02
4.182000000000000000e+04,1.194872741699218750e+02
4.182100000000000000e+04,7.347363281250000000e+01
4.182200000000000000e+04,4.545999526977539062e+01
4.182300000000000000e+04,1.334463500976562500e+02
4.182400000000000000e+04,1.244327163696289062e+02
4.182500000000000000e+04,6.141907501220703125e+01
4.182600000000000000e+04,6.540544128417968750e+01
4.182700000000000000e+04,8.039179992675781250e+01
4.182800000000000000e+04,7.837815856933593750e+01
4.182900000000000000e+04,8.436451721191406250e+01
4.183000000000000000e+04,6.835087585449218750e+01
4.183100000000000000e+04,1.733724212646484375e+01
4.183200000000000000e+04,5.332360076904296875e+01
4.183300000000000000e+04,1.053099670410156250e+02
4.183400000000000000e+04,8.829632568359375000e+01
4.183500000000000000e+04,9.028268432617187500e+01
4.183600000000000000e+04,1.052690505981445312e+02
4.183700000000000000e+04,8.125540924072265625e+01
4.183800000000000000e+04,3.924176788330078125e+01
4.183900000000000000e+04,9.922812652587890625e+01
4.184000000000000000e+04,1.522144927978515625e+02
4.184100000000000000e+04,7.720085144042968750e+01
4.184200000000000000e+04,1.001872100830078125e+02
4.184300000000000000e+04,1.361735839843750000e+02
4.184400000000000000e+04,8.615993499755859375e+01
4.184500000000000000e+04,1.231462936401367188e+02
4.184600000000000000e+04,9.913265991210937500e+01
4.184700000000000000e+04,6.011901855468750000e+01
4.184800000000000000e+04,1.011053771972656250e+02
4.184900000000000000e+04,7.809173583984375000e+01
4.185000000000000000e+04,1.180781021118164062e+02
4.185100000000000000e+04,1.020644607543945312e+02
4.185200000000000000e+04,1.405082130432128906e+01
4.185300000000000000e+04,1.170371856689453125e+02
4.185400000000000000e+04,1.230235443115234375e+02
4.185500000000000000e+04,4.500990295410156250e+01
4.185600000000000000e+04,1.109962615966796875e+02
4.185700000000000000e+04,8.998262786865234375e+01
4.185800000000000000e+04,7.696898651123046875e+01
4.185900000000000000e+04,1.339553527832031250e+02
4.186000000000000000e+04,7.894171142578125000e+01
4.186100000000000000e+04,9.992807006835937500e+01
4.186200000000000000e+04,1.349144287109375000e+02
4.186300000000000000e+04,7.690078735351562500e+01
4.186400000000000000e+04,1.338871459960937500e+02
4.186500000000000000e+04,1.148735122680664062e+02
4.186600000000000000e+04,7.685987854003906250e+01
4.186700000000000000e+04,1.118462371826171875e+02
4.186800000000000000e+04,3.383259582519531250e+01
4.186900000000000000e+04,4.281895828247070312e+01
4.187000000000000000e+04,6.180532073974609375e+01
4.187100000000000000e+04,3.879167938232421875e+01
4.187200000000000000e+04,9.977803802490234375e+01
4.187300000000000000e+04,1.007644042968750000e+02
4.187400000000000000e+04,6.175076293945312500e+01
4.187500000000000000e+04,6.873712158203125000e+01
4.187600000000000000e+04,6.172348403930664062e+01
4.187700000000000000e+04,5.370984649658203125e+01
4.187800000000000000e+04,1.136962051391601562e+02
4.187900000000000000e+04,1.076825637817382812e+02
4.188000000000000000e+04,8.666893005371093750e+01
4.188100000000000000e+04,1.226552886962890625e+02
4.188200000000000000e+04,1.056416473388671875e+02
4.188300000000000000e+04,1.476280212402343750e+02
4.188400000000000000e+04,1.196143722534179688e+02
4.188500000000000000e+04,4.560073089599609375e+01
4.188600000000000000e+04,8.258709716796875000e+01
4.188700000000000000e+04,2.457345390319824219e+01
4.188800000000000000e+04,4.755981445312500000e+01
4.188900000000000000e+04,1.025461730957031250e+02
4.189000000000000000e+04,2.653253555297851562e+01
4.189100000000000000e+04,8.051889801025390625e+01
4.189200000000000000e+04,8.650525665283203125e+01
4.189300000000000000e+04,2.849161911010742188e+01
4.189400000000000000e+04,5.247798156738281250e+01
4.189500000000000000e+04,3.146434211730957031e+01
4.189600000000000000e+04,8.945069885253906250e+01
4.189700000000000000e+04,1.384370727539062500e+02
4.189800000000000000e+04,8.242342376708984375e+01
4.189900000000000000e+04,8.340979003906250000e+01
4.190000000000000000e+04,9.239614868164062500e+01
4.190100000000000000e+04,5.938250732421875000e+01
4.190200000000000000e+04,8.136886596679687500e+01
4.190300000000000000e+04,9.535522460937500000e+01
4.190400000000000000e+04,5.534159088134765625e+01
4.190500000000000000e+04,5.132794952392578125e+01
4.190600000000000000e+04,2.431431198120117188e+01
4.190700000000000000e+04,3.330067062377929688e+01
4.190800000000000000e+04,4.928703308105468750e+01
4.190900000000000000e+04,8.726604461669921875e+00
4.191000000000000000e+04,2.025975418090820312e+01
4.191100000000000000e+04,3.224611663818359375e+01
4.191200000000000000e+04,1.123247718811035156e+01
4.191300000000000000e+04,4.621883773803710938e+01
4.191400000000000000e+04,1.620520019531250000e+01
4.191500000000000000e+04,2.819155883789062500e+01
4.191600000000000000e+04,6.017792129516601562e+01
4.191700000000000000e+04,4.616428375244140625e+01
4.191800000000000000e+04,6.615064239501953125e+01
4.191900000000000000e+04,8.137002944946289062e+00
4.192000000000000000e+04,1.487663650512695312e+01
4.192100000000000000e+04,2.910972595214843750e+01
4.192200000000000000e+04,4.309608459472656250e+01
4.192300000000000000e+04,4.708244705200195312e+01
4.192400000000000000e+04,4.993119049072265625e+01
4.192500000000000000e+04,7.194483184814453125e+01
4.192600000000000000e+04,1.404153060913085938e+01
4.192700000000000000e+04,3.972110748291015625e+00
4.192800000000000000e+04,5.998574829101562500e+01
4.192900000000000000e+04,5.299938964843750000e+01
4.193000000000000000e+04,3.801302337646484375e+01
4.193100000000000000e+04,2.502666473388671875e+01
4.193200000000000000e+04,1.895969581604003906e+01
4.193300000000000000e+04,2.005394363403320312e+01
4.193400000000000000e+04,4.206758117675781250e+01
4.193500000000000000e+04,1.091877746582031250e+01
4.193600000000000000e+04,5.905139923095703125e+00
4.193700000000000000e+04,8.891500473022460938e+00
4.193800000000000000e+04,1.687786102294921875e+01
4.193900000000000000e+04,3.486422348022460938e+01
4.194000000000000000e+04,6.685058593750000000e+01
4.194100000000000000e+04,5.683694458007812500e+01
4.194200000000000000e+04,3.082330513000488281e+01
4.194300000000000000e+04,1.319033432006835938e+01
4.194400000000000000e+04,4.203971862792968750e+00
4.194500000000000000e+04,3.778238677978515625e+01
4.194600000000000000e+04,8.768749237060546875e+00
4.194700000000000000e+04,2.024489212036132812e+01
4.194800000000000000e+04,2.725852966308593750e+01
4.194900000000000000e+04,5.127217102050781250e+01
4.195000000000000000e+04,4.828580474853515625e+01
4.195100000000000000e+04,1.329944610595703125e+01
4.195200000000000000e+04,6.869144439697265625e-01
4.195300000000000000e+04,3.432672882080078125e+01
4.195400000000000000e+04,7.534036254882812500e+01
4.195500000000000000e+04,2.035400390625000000e+01
4.195600000000000000e+04,2.663235855102539062e+01
4.195700000000000000e+04,1.381282806396484375e+00
4.195800000000000000e+04,2.060507965087890625e+01
4.195900000000000000e+04,1.159144020080566406e+01
4.196000000000000000e+04,3.357780075073242188e+01
4.196100000000000000e+04,5.856416320800781250e+01
4.196200000000000000e+04,1.855052185058593750e+01
4.196300000000000000e+04,4.353688430786132812e+01
4.196400000000000000e+04,1.652324485778808594e+01
4.196500000000000000e+04,2.550960540771484375e+01
4.196600000000000000e+04,6.249596405029296875e+01
4.196700000000000000e+04,3.051767349243164062e+01
4.196800000000000000e+04,6.553131103515625000e+01
4.196900000000000000e+04,2.454495239257812500e+01
4.197000000000000000e+04,1.441410064697265625e+00
4.197100000000000000e+04,2.742777252197265625e+01
4.197200000000000000e+04,2.741413116455078125e+01
4.197300000000000000e+04,5.995063781738281250e-01
4.197400000000000000e+04,5.061314392089843750e+01
4.197500000000000000e+04,7.626785278320312500e+00
4.197600000000000000e+04,6.835957336425781250e+01
4.197700000000000000e+04,4.434593582153320312e+01
4.197800000000000000e+04,5.833229827880859375e+01
4.197900000000000000e+04,2.231865882873535156e+01
4.198000000000000000e+04,4.305019378662109375e+00
4.198100000000000000e+04,8.729138183593750000e+01
4.198200000000000000e+04,2.327774047851562500e+01
4.198300000000000000e+04,1.173589706420898438e+01
4.198400000000000000e+04,3.025046348571777344e+01
4.198500000000000000e+04,8.236824035644531250e+00
4.198600000000000000e+04,1.177681350708007812e+01
4.198700000000000000e+04,2.979045486450195312e+01
4.198800000000000000e+04,2.080409240722656250e+01
4.198900000000000000e+04,2.881773376464843750e+01
4.199000000000000000e+04,1.783137130737304688e+01
4.199100000000000000e+04,2.815498924255371094e+01
4.199200000000000000e+04,3.385865020751953125e+01
4.199300000000000000e+04,3.987229156494140625e+01
4.199400000000000000e+04,1.711407279968261719e+01
4.199500000000000000e+04,2.689956665039062500e+01
4.199600000000000000e+04,2.908679389953613281e+01
4.199700000000000000e+04,5.107315444946289062e+01
4.199800000000000000e+04,3.940483093261718750e+00
4.199900000000000000e+04,4.104587554931640625e+01
4.200000000000000000e+04,5.003223800659179688e+01
